Start_Timestamp,End_Timestamp,Prime,Bit_Length_Prime,2i+1,Bit_Length_2i+1
2025-04-10 01:20:14,2025-04-10 01:20:16,99023,17,198047,18
2025-04-10 01:20:16,2025-04-10 01:20:17,99041,17,198083,18
2025-04-10 01:20:19,2025-04-10 01:20:21,99089,17,198179,18
2025-04-10 01:20:26,2025-04-10 01:20:27,99173,17,198347,18
2025-04-10 01:20:30,2025-04-10 01:20:32,99251,17,198503,18
2025-04-10 01:20:45,2025-04-10 01:20:47,99551,17,199103,18
2025-04-10 01:20:52,2025-04-10 01:20:53,99623,17,199247,18
2025-04-10 01:20:56,2025-04-10 01:20:57,99689,17,199379,18
2025-04-10 01:21:01,2025-04-10 01:21:02,99761,17,199523,18
2025-04-10 01:21:08,2025-04-10 01:21:09,99839,17,199679,18
2025-04-10 01:21:18,2025-04-10 01:21:19,100043,17,200087,18
2025-04-10 01:21:35,2025-04-10 01:21:36,100361,17,200723,18
2025-04-10 01:21:38,2025-04-10 01:21:40,100403,17,200807,18
2025-04-10 01:21:43,2025-04-10 01:21:45,100493,17,200987,18
2025-04-10 01:21:50,2025-04-10 01:21:51,100559,17,201119,18
2025-04-10 01:22:01,2025-04-10 01:22:02,100799,17,201599,18
2025-04-10 01:22:03,2025-04-10 01:22:04,100811,17,201623,18
2025-04-10 01:22:08,2025-04-10 01:22:09,100913,17,201827,18
2025-04-10 01:22:17,2025-04-10 01:22:18,101063,17,202127,18
2025-04-10 01:22:34,2025-04-10 01:22:36,101333,17,202667,18
2025-04-10 01:22:40,2025-04-10 01:22:41,101399,17,202799,18
2025-04-10 01:22:41,2025-04-10 01:22:42,101411,17,202823,18
2025-04-10 01:22:43,2025-04-10 01:22:44,101429,17,202859,18
2025-04-10 01:22:46,2025-04-10 01:22:48,101483,17,202967,18
2025-04-10 01:22:55,2025-04-10 01:22:57,101603,17,203207,18
2025-04-10 01:23:00,2025-04-10 01:23:01,101681,17,203363,18
2025-04-10 01:23:01,2025-04-10 01:23:03,101693,17,203387,18
2025-04-10 01:23:08,2025-04-10 01:23:09,101789,17,203579,18
2025-04-10 01:23:16,2025-04-10 01:23:18,101921,17,203843,18
2025-04-10 01:23:21,2025-04-10 01:23:23,101999,17,203999,18
2025-04-10 01:23:25,2025-04-10 01:23:26,102023,17,204047,18
2025-04-10 01:23:29,2025-04-10 01:23:30,102071,17,204143,18
2025-04-10 01:23:35,2025-04-10 01:23:36,102149,17,204299,18
2025-04-10 01:23:45,2025-04-10 01:23:46,102293,17,204587,18
2025-04-10 01:23:46,2025-04-10 01:23:48,102299,17,204599,18
2025-04-10 01:23:50,2025-04-10 01:23:52,102359,17,204719,18
2025-04-10 01:23:56,2025-04-10 01:23:57,102461,17,204923,18
2025-04-10 01:24:02,2025-04-10 01:24:04,102551,17,205103,18
2025-04-10 01:24:06,2025-04-10 01:24:07,102593,17,205187,18
2025-04-10 01:24:08,2025-04-10 01:24:09,102611,17,205223,18
2025-04-10 01:24:11,2025-04-10 01:24:12,102653,17,205307,18
2025-04-10 01:24:22,2025-04-10 01:24:24,102881,17,205763,18
2025-04-10 01:24:24,2025-04-10 01:24:25,102911,17,205823,18
2025-04-10 01:24:28,2025-04-10 01:24:30,102983,17,205967,18
2025-04-10 01:24:35,2025-04-10 01:24:36,103091,17,206183,18
2025-04-10 01:24:45,2025-04-10 01:24:46,103319,17,206639,18
2025-04-10 01:24:47,2025-04-10 01:24:48,103349,17,206699,18
2025-04-10 01:24:50,2025-04-10 01:24:51,103391,17,206783,18
2025-04-10 01:24:52,2025-04-10 01:24:54,103409,17,206819,18
2025-04-10 01:25:04,2025-04-10 01:25:06,103613,17,207227,18
2025-04-10 01:25:06,2025-04-10 01:25:07,103619,17,207239,18
2025-04-10 01:25:07,2025-04-10 01:25:09,103643,17,207287,18
2025-04-10 01:25:30,2025-04-10 01:25:31,104033,17,208067,18
2025-04-10 01:25:40,2025-04-10 01:25:41,104183,17,208367,18
2025-04-10 01:25:42,2025-04-10 01:25:44,104231,17,208463,18
2025-04-10 01:25:51,2025-04-10 01:25:52,104369,17,208739,18
2025-04-10 01:25:53,2025-04-10 01:25:55,104393,17,208787,18
2025-04-10 01:25:55,2025-04-10 01:25:57,104399,17,208799,18
2025-04-10 01:26:04,2025-04-10 01:26:05,104561,17,209123,18
2025-04-10 01:26:05,2025-04-10 01:26:07,104579,17,209159,18
2025-04-10 01:26:16,2025-04-10 01:26:18,104729,17,209459,18
2025-04-10 01:26:18,2025-04-10 01:26:20,104759,17,209519,18
2025-04-10 01:26:22,2025-04-10 01:26:23,104789,17,209579,18
2025-04-10 01:26:37,2025-04-10 01:26:39,105071,17,210143,18
2025-04-10 01:26:42,2025-04-10 01:26:43,105173,17,210347,18
2025-04-10 01:26:48,2025-04-10 01:26:49,105263,17,210527,18
2025-04-10 01:26:54,2025-04-10 01:26:56,105359,17,210719,18
2025-04-10 01:26:59,2025-04-10 01:27:01,105401,17,210803,18
2025-04-10 01:27:05,2025-04-10 01:27:06,105503,17,211007,18
2025-04-10 01:27:09,2025-04-10 01:27:10,105533,17,211067,18
2025-04-10 01:27:19,2025-04-10 01:27:20,105701,17,211403,18
2025-04-10 01:27:25,2025-04-10 01:27:27,105863,17,211727,18
2025-04-10 01:27:30,2025-04-10 01:27:31,105929,17,211859,18
2025-04-10 01:27:33,2025-04-10 01:27:35,105971,17,211943,18
2025-04-10 01:27:37,2025-04-10 01:27:39,106019,17,212039,18
2025-04-10 01:27:41,2025-04-10 01:27:42,106103,17,212207,18
2025-04-10 01:27:43,2025-04-10 01:27:45,106121,17,212243,18
2025-04-10 01:28:05,2025-04-10 01:28:07,106433,17,212867,18
2025-04-10 01:28:07,2025-04-10 01:28:09,106451,17,212903,18
2025-04-10 01:28:21,2025-04-10 01:28:23,106703,17,213407,18
2025-04-10 01:28:41,2025-04-10 01:28:42,107021,17,214043,18
2025-04-10 01:28:56,2025-04-10 01:28:57,107279,17,214559,18
2025-04-10 01:29:02,2025-04-10 01:29:03,107441,17,214883,18
2025-04-10 01:29:14,2025-04-10 01:29:16,107699,17,215399,18
2025-04-10 01:29:18,2025-04-10 01:29:19,107741,17,215483,18
2025-04-10 01:29:24,2025-04-10 01:29:26,107843,17,215687,18
2025-04-10 01:29:34,2025-04-10 01:29:36,108011,17,216023,18
2025-04-10 01:29:40,2025-04-10 01:29:41,108089,17,216179,18
2025-04-10 01:29:43,2025-04-10 01:29:45,108131,17,216263,18
2025-04-10 01:29:57,2025-04-10 01:29:59,108359,17,216719,18
2025-04-10 01:30:00,2025-04-10 01:30:02,108401,17,216803,18
2025-04-10 01:30:23,2025-04-10 01:30:24,108821,17,217643,18
2025-04-10 01:30:25,2025-04-10 01:30:26,108863,17,217727,18
2025-04-10 01:30:26,2025-04-10 01:30:28,108869,17,217739,18
2025-04-10 01:30:33,2025-04-10 01:30:34,108929,17,217859,18
2025-04-10 01:30:39,2025-04-10 01:30:41,109001,17,218003,18
2025-04-10 01:30:47,2025-04-10 01:30:49,109139,17,218279,18
2025-04-10 01:30:53,2025-04-10 01:30:55,109211,17,218423,18
2025-04-10 01:30:55,2025-04-10 01:30:56,109229,17,218459,18
2025-04-10 01:30:59,2025-04-10 01:31:01,109313,17,218627,18
2025-04-10 01:31:05,2025-04-10 01:31:07,109391,17,218783,18
2025-04-10 01:31:12,2025-04-10 01:31:13,109481,17,218963,18
2025-04-10 01:31:16,2025-04-10 01:31:17,109541,17,219083,18
2025-04-10 01:31:27,2025-04-10 01:31:29,109751,17,219503,18
2025-04-10 01:31:30,2025-04-10 01:31:31,109793,17,219587,18
2025-04-10 01:31:34,2025-04-10 01:31:35,109841,17,219683,18
2025-04-10 01:31:38,2025-04-10 01:31:39,109883,17,219767,18
2025-04-10 01:31:42,2025-04-10 01:31:43,109919,17,219839,18
2025-04-10 01:32:05,2025-04-10 01:32:07,110459,17,220919,18
2025-04-10 01:32:11,2025-04-10 01:32:13,110543,17,221087,18
2025-04-10 01:32:19,2025-04-10 01:32:20,110609,17,221219,18
2025-04-10 01:32:22,2025-04-10 01:32:24,110651,17,221303,18
2025-04-10 01:32:42,2025-04-10 01:32:44,111029,17,222059,18
2025-04-10 01:32:46,2025-04-10 01:32:47,111053,17,222107,18
2025-04-10 01:32:57,2025-04-10 01:32:59,111263,17,222527,18
2025-04-10 01:33:01,2025-04-10 01:33:03,111323,17,222647,18
2025-04-10 01:33:07,2025-04-10 01:33:08,111431,17,222863,18
2025-04-10 01:33:12,2025-04-10 01:33:14,111509,17,223019,18
2025-04-10 01:33:19,2025-04-10 01:33:21,111623,17,223247,18
2025-04-10 01:33:21,2025-04-10 01:33:23,111641,17,223283,18
2025-04-10 01:33:23,2025-04-10 01:33:25,111659,17,223319,18
2025-04-10 01:33:27,2025-04-10 01:33:28,111731,17,223463,18
2025-04-10 01:33:30,2025-04-10 01:33:31,111773,17,223547,18
2025-04-10 01:33:36,2025-04-10 01:33:37,111833,17,223667,18
2025-04-10 01:33:44,2025-04-10 01:33:45,111959,17,223919,18
2025-04-10 01:33:55,2025-04-10 01:33:57,112163,17,224327,18
2025-04-10 01:33:57,2025-04-10 01:33:58,112181,17,224363,18
2025-04-10 01:34:05,2025-04-10 01:34:07,112289,17,224579,18
2025-04-10 01:34:11,2025-04-10 01:34:13,112349,17,224699,18
2025-04-10 01:34:19,2025-04-10 01:34:21,112559,17,225119,18
2025-04-10 01:34:21,2025-04-10 01:34:22,112571,17,225143,18
2025-04-10 01:34:24,2025-04-10 01:34:25,112583,17,225167,18
2025-04-10 01:34:28,2025-04-10 01:34:29,112643,17,225287,18
2025-04-10 01:34:31,2025-04-10 01:34:32,112691,17,225383,18
2025-04-10 01:34:41,2025-04-10 01:34:43,112919,17,225839,18
2025-04-10 01:34:51,2025-04-10 01:34:53,113051,17,226103,18
2025-04-10 01:35:01,2025-04-10 01:35:02,113153,17,226307,18
2025-04-10 01:35:06,2025-04-10 01:35:07,113189,17,226379,18
2025-04-10 01:35:08,2025-04-10 01:35:09,113213,17,226427,18
2025-04-10 01:35:19,2025-04-10 01:35:20,113453,17,226907,18
2025-04-10 01:35:23,2025-04-10 01:35:24,113513,17,227027,18
2025-04-10 01:35:34,2025-04-10 01:35:35,113759,17,227519,18
2025-04-10 01:35:37,2025-04-10 01:35:39,113783,17,227567,18
2025-04-10 01:36:02,2025-04-10 01:36:04,114221,17,228443,18
2025-04-10 01:36:05,2025-04-10 01:36:06,114269,17,228539,18
2025-04-10 01:36:15,2025-04-10 01:36:17,114479,17,228959,18
2025-04-10 01:36:21,2025-04-10 01:36:23,114599,17,229199,18
2025-04-10 01:36:25,2025-04-10 01:36:26,114641,17,229283,18
2025-04-10 01:36:29,2025-04-10 01:36:31,114671,17,229343,18
2025-04-10 01:36:33,2025-04-10 01:36:34,114743,17,229487,18
2025-04-10 01:36:34,2025-04-10 01:36:36,114749,17,229499,18
2025-04-10 01:36:38,2025-04-10 01:36:39,114773,17,229547,18
2025-04-10 01:36:49,2025-04-10 01:36:51,115001,17,230003,18
2025-04-10 01:36:53,2025-04-10 01:36:55,115061,17,230123,18
2025-04-10 01:36:59,2025-04-10 01:37:01,115151,17,230303,18
2025-04-10 01:37:02,2025-04-10 01:37:03,115163,17,230327,18
2025-04-10 01:37:12,2025-04-10 01:37:13,115331,17,230663,18
2025-04-10 01:37:18,2025-04-10 01:37:20,115469,17,230939,18
2025-04-10 01:37:20,2025-04-10 01:37:22,115499,17,230999,18
2025-04-10 01:37:24,2025-04-10 01:37:25,115553,17,231107,18
2025-04-10 01:37:32,2025-04-10 01:37:34,115679,17,231359,18
2025-04-10 01:37:36,2025-04-10 01:37:38,115751,17,231503,18
2025-04-10 01:37:41,2025-04-10 01:37:42,115781,17,231563,18
2025-04-10 01:37:48,2025-04-10 01:37:49,115859,17,231719,18
2025-04-10 01:38:10,2025-04-10 01:38:11,116243,17,232487,18
2025-04-10 01:38:19,2025-04-10 01:38:20,116411,17,232823,18
2025-04-10 01:38:20,2025-04-10 01:38:22,116423,17,232847,18
2025-04-10 01:38:30,2025-04-10 01:38:32,116579,17,233159,18
2025-04-10 01:38:33,2025-04-10 01:38:34,116639,17,233279,18
2025-04-10 01:38:35,2025-04-10 01:38:36,116663,17,233327,18
2025-04-10 01:38:53,2025-04-10 01:38:54,116969,17,233939,18
2025-04-10 01:38:58,2025-04-10 01:38:59,117041,17,234083,18
2025-04-10 01:39:01,2025-04-10 01:39:03,117101,17,234203,18
2025-04-10 01:39:03,2025-04-10 01:39:05,117119,17,234239,18
2025-04-10 01:39:08,2025-04-10 01:39:09,117191,17,234383,18
2025-04-10 01:39:14,2025-04-10 01:39:16,117269,17,234539,18
2025-04-10 01:39:17,2025-04-10 01:39:19,117329,17,234659,18
2025-04-10 01:39:21,2025-04-10 01:39:22,117371,17,234743,18
2025-04-10 01:39:25,2025-04-10 01:39:26,117431,17,234863,18
2025-04-10 01:39:29,2025-04-10 01:39:31,117503,17,235007,18
2025-04-10 01:39:47,2025-04-10 01:39:48,117779,17,235559,18
2025-04-10 01:39:51,2025-04-10 01:39:53,117839,17,235679,18
2025-04-10 01:39:59,2025-04-10 01:40:01,117959,17,235919,18
2025-04-10 01:40:03,2025-04-10 01:40:04,117989,17,235979,18
2025-04-10 01:40:06,2025-04-10 01:40:08,118043,17,236087,18
2025-04-10 01:40:13,2025-04-10 01:40:14,118169,17,236339,18
2025-04-10 01:40:19,2025-04-10 01:40:20,118253,17,236507,18
2025-04-10 01:40:20,2025-04-10 01:40:22,118259,17,236519,18
2025-04-10 01:40:24,2025-04-10 01:40:26,118361,17,236723,18
2025-04-10 01:40:36,2025-04-10 01:40:38,118571,17,237143,18
2025-04-10 01:40:38,2025-04-10 01:40:40,118589,17,237179,18
2025-04-10 01:41:03,2025-04-10 01:41:04,119039,17,238079,18
2025-04-10 01:41:22,2025-04-10 01:41:23,119363,17,238727,18
2025-04-10 01:41:25,2025-04-10 01:41:27,119429,17,238859,18
2025-04-10 01:41:29,2025-04-10 01:41:30,119513,17,239027,18
2025-04-10 01:41:46,2025-04-10 01:41:47,119771,17,239543,18
2025-04-10 01:41:48,2025-04-10 01:41:50,119783,17,239567,18
2025-04-10 01:41:53,2025-04-10 01:41:55,119849,17,239699,18
2025-04-10 01:41:57,2025-04-10 01:41:58,119891,17,239783,18
2025-04-10 01:41:58,2025-04-10 01:42:00,119921,17,239843,18
2025-04-10 01:42:03,2025-04-10 01:42:04,119981,17,239963,18
2025-04-10 01:42:21,2025-04-10 01:42:22,120293,17,240587,18
2025-04-10 01:42:22,2025-04-10 01:42:24,120299,17,240599,18
2025-04-10 01:42:26,2025-04-10 01:42:27,120371,17,240743,18
2025-04-10 01:42:34,2025-04-10 01:42:35,120539,17,241079,18
2025-04-10 01:42:36,2025-04-10 01:42:38,120563,17,241127,18
2025-04-10 01:42:44,2025-04-10 01:42:45,120671,17,241343,18
2025-04-10 01:42:52,2025-04-10 01:42:54,120779,17,241559,18
2025-04-10 01:42:56,2025-04-10 01:42:58,120833,17,241667,18
2025-04-10 01:42:59,2025-04-10 01:43:00,120863,17,241727,18
2025-04-10 01:43:06,2025-04-10 01:43:07,120941,17,241883,18
2025-04-10 01:43:17,2025-04-10 01:43:18,121139,17,242279,18
2025-04-10 01:43:23,2025-04-10 01:43:24,121259,17,242519,18
2025-04-10 01:43:35,2025-04-10 01:43:36,121403,17,242807,18
2025-04-10 01:43:45,2025-04-10 01:43:47,121559,17,243119,18
2025-04-10 01:43:51,2025-04-10 01:43:53,121631,17,243263,18
2025-04-10 01:43:58,2025-04-10 01:44:00,121763,17,243527,18
2025-04-10 01:44:01,2025-04-10 01:44:03,121853,17,243707,18
2025-04-10 01:44:06,2025-04-10 01:44:08,121931,17,243863,18
2025-04-10 01:44:13,2025-04-10 01:44:14,122021,17,244043,18
2025-04-10 01:44:20,2025-04-10 01:44:22,122099,17,244199,18
2025-04-10 01:44:25,2025-04-10 01:44:27,122201,17,244403,18
2025-04-10 01:44:30,2025-04-10 01:44:31,122231,17,244463,18
2025-04-10 01:44:33,2025-04-10 01:44:35,122273,17,244547,18
2025-04-10 01:44:40,2025-04-10 01:44:42,122393,17,244787,18
2025-04-10 01:44:45,2025-04-10 01:44:47,122471,17,244943,18
2025-04-10 01:45:04,2025-04-10 01:45:06,122819,17,245639,18
2025-04-10 01:45:08,2025-04-10 01:45:10,122861,17,245723,18
2025-04-10 01:45:12,2025-04-10 01:45:13,122891,17,245783,18
2025-04-10 01:45:21,2025-04-10 01:45:22,123059,17,246119,18
2025-04-10 01:45:23,2025-04-10 01:45:24,123083,17,246167,18
2025-04-10 01:45:33,2025-04-10 01:45:35,123269,17,246539,18
2025-04-10 01:45:37,2025-04-10 01:45:39,123341,17,246683,18
2025-04-10 01:45:41,2025-04-10 01:45:43,123401,17,246803,18
2025-04-10 01:45:43,2025-04-10 01:45:45,123419,17,246839,18
2025-04-10 01:45:47,2025-04-10 01:45:48,123449,17,246899,18
2025-04-10 01:45:51,2025-04-10 01:45:53,123503,17,247007,18
2025-04-10 01:46:05,2025-04-10 01:46:06,123719,17,247439,18
2025-04-10 01:46:07,2025-04-10 01:46:08,123731,17,247463,18
2025-04-10 01:46:12,2025-04-10 01:46:13,123803,17,247607,18
2025-04-10 01:46:18,2025-04-10 01:46:20,123923,17,247847,18
2025-04-10 01:46:28,2025-04-10 01:46:29,124121,17,248243,18
2025-04-10 01:46:30,2025-04-10 01:46:32,124133,17,248267,18
2025-04-10 01:46:49,2025-04-10 01:46:50,124433,17,248867,18
2025-04-10 01:46:54,2025-04-10 01:46:55,124493,17,248987,18
2025-04-10 01:46:56,2025-04-10 01:46:57,124529,17,249059,18
2025-04-10 01:47:02,2025-04-10 01:47:03,124643,17,249287,18
2025-04-10 01:47:10,2025-04-10 01:47:12,124769,17,249539,18
2025-04-10 01:47:13,2025-04-10 01:47:14,124781,17,249563,18
2025-04-10 01:47:17,2025-04-10 01:47:19,124823,17,249647,18
2025-04-10 01:47:26,2025-04-10 01:47:27,125003,17,250007,18
2025-04-10 01:47:37,2025-04-10 01:47:38,125201,17,250403,18
2025-04-10 01:47:49,2025-04-10 01:47:51,125399,17,250799,18
2025-04-10 01:48:06,2025-04-10 01:48:08,125693,17,251387,18
2025-04-10 01:48:19,2025-04-10 01:48:21,125921,17,251843,18
2025-04-10 01:48:49,2025-04-10 01:48:50,126443,17,252887,18
2025-04-10 01:48:53,2025-04-10 01:48:55,126491,17,252983,18
2025-04-10 01:48:58,2025-04-10 01:49:00,126551,17,253103,18
2025-04-10 01:49:04,2025-04-10 01:49:05,126653,17,253307,18
2025-04-10 01:49:05,2025-04-10 01:49:07,126683,17,253367,18
2025-04-10 01:49:08,2025-04-10 01:49:10,126713,17,253427,18
2025-04-10 01:49:10,2025-04-10 01:49:11,126719,17,253439,18
2025-04-10 01:49:17,2025-04-10 01:49:19,126839,17,253679,18
2025-04-10 01:49:19,2025-04-10 01:49:20,126851,17,253703,18
2025-04-10 01:49:29,2025-04-10 01:49:31,127103,17,254207,18
2025-04-10 01:49:32,2025-04-10 01:49:34,127139,17,254279,18
2025-04-10 01:49:44,2025-04-10 01:49:46,127331,17,254663,18
2025-04-10 01:49:47,2025-04-10 01:49:49,127373,17,254747,18
2025-04-10 01:49:52,2025-04-10 01:49:53,127481,17,254963,18
2025-04-10 01:49:54,2025-04-10 01:49:56,127493,17,254987,18
2025-04-10 01:49:57,2025-04-10 01:49:58,127541,17,255083,18
2025-04-10 01:50:09,2025-04-10 01:50:10,127691,17,255383,18
2025-04-10 01:50:11,2025-04-10 01:50:12,127709,17,255419,18
2025-04-10 01:50:14,2025-04-10 01:50:16,127733,17,255467,18
2025-04-10 01:50:27,2025-04-10 01:50:29,127973,17,255947,18
2025-04-10 01:50:33,2025-04-10 01:50:34,128099,17,256199,18
2025-04-10 01:50:37,2025-04-10 01:50:38,128153,17,256307,18
2025-04-10 01:50:47,2025-04-10 01:50:49,128321,17,256643,18
2025-04-10 01:50:54,2025-04-10 01:50:55,128399,17,256799,18
2025-04-10 01:51:01,2025-04-10 01:51:03,128483,17,256967,18
2025-04-10 01:51:05,2025-04-10 01:51:07,128549,17,257099,18
2025-04-10 01:51:13,2025-04-10 01:51:15,128669,17,257339,18
2025-04-10 01:51:20,2025-04-10 01:51:21,128813,17,257627,18
2025-04-10 01:51:21,2025-04-10 01:51:23,128819,17,257639,18
2025-04-10 01:51:29,2025-04-10 01:51:30,128939,17,257879,18
2025-04-10 01:51:31,2025-04-10 01:51:33,128951,17,257903,18
2025-04-10 01:51:37,2025-04-10 01:51:38,128993,17,257987,18
2025-04-10 01:51:39,2025-04-10 01:51:40,129011,17,258023,18
2025-04-10 01:51:51,2025-04-10 01:51:52,129221,17,258443,18
2025-04-10 01:51:53,2025-04-10 01:51:55,129263,17,258527,18
2025-04-10 01:51:56,2025-04-10 01:51:57,129281,17,258563,18
2025-04-10 01:52:02,2025-04-10 01:52:03,129401,17,258803,18
2025-04-10 01:52:05,2025-04-10 01:52:07,129443,17,258887,18
2025-04-10 01:52:10,2025-04-10 01:52:11,129491,17,258983,18
2025-04-10 01:52:13,2025-04-10 01:52:14,129509,17,259019,18
2025-04-10 01:52:18,2025-04-10 01:52:19,129581,17,259163,18
2025-04-10 01:52:27,2025-04-10 01:52:29,129749,17,259499,18
2025-04-10 01:52:38,2025-04-10 01:52:39,129953,17,259907,18
2025-04-10 01:52:40,2025-04-10 01:52:42,129971,17,259943,18
2025-04-10 01:52:52,2025-04-10 01:52:54,130199,17,260399,18
2025-04-10 01:52:56,2025-04-10 01:52:57,130241,17,260483,18
2025-04-10 01:53:09,2025-04-10 01:53:10,130439,17,260879,18
2025-04-10 01:53:43,2025-04-10 01:53:45,131063,17,262127,18
2025-04-10 01:54:00,2025-04-10 01:54:02,131321,18,262643,19
2025-04-10 01:54:07,2025-04-10 01:54:09,131441,18,262883,19
2025-04-10 01:54:19,2025-04-10 01:54:20,131591,18,263183,19
2025-04-10 01:54:28,2025-04-10 01:54:29,131711,18,263423,19
2025-04-10 01:54:32,2025-04-10 01:54:34,131759,18,263519,19
2025-04-10 01:54:37,2025-04-10 01:54:39,131783,18,263567,19
2025-04-10 01:54:42,2025-04-10 01:54:44,131861,18,263723,19
2025-04-10 01:54:46,2025-04-10 01:54:48,131909,18,263819,19
2025-04-10 01:54:49,2025-04-10 01:54:51,131933,18,263867,19
2025-04-10 01:55:10,2025-04-10 01:55:12,132263,18,264527,19
2025-04-10 01:55:13,2025-04-10 01:55:15,132299,18,264599,19
2025-04-10 01:55:16,2025-04-10 01:55:18,132329,18,264659,19
2025-04-10 01:55:21,2025-04-10 01:55:23,132371,18,264743,19
2025-04-10 01:55:38,2025-04-10 01:55:40,132623,18,265247,19
2025-04-10 01:55:46,2025-04-10 01:55:48,132701,18,265403,19
2025-04-10 01:55:57,2025-04-10 01:55:59,132851,18,265703,19
2025-04-10 01:56:02,2025-04-10 01:56:04,132893,18,265787,19
2025-04-10 01:56:11,2025-04-10 01:56:13,133013,18,266027,19
2025-04-10 01:56:38,2025-04-10 01:56:40,133379,18,266759,19
2025-04-10 01:56:47,2025-04-10 01:56:49,133499,18,266999,19
2025-04-10 01:56:52,2025-04-10 01:56:54,133571,18,267143,19
2025-04-10 01:56:54,2025-04-10 01:56:56,133583,18,267167,19
2025-04-10 01:56:58,2025-04-10 01:57:00,133649,18,267299,19
2025-04-10 01:57:03,2025-04-10 01:57:05,133709,18,267419,19
2025-04-10 01:57:17,2025-04-10 01:57:19,133949,18,267899,19
2025-04-10 01:57:21,2025-04-10 01:57:23,133979,18,267959,19
2025-04-10 01:57:35,2025-04-10 01:57:37,134171,18,268343,19
2025-04-10 01:57:40,2025-04-10 01:57:42,134219,18,268439,19
2025-04-10 01:57:43,2025-04-10 01:57:45,134243,18,268487,19
2025-04-10 01:58:01,2025-04-10 01:58:03,134489,18,268979,19
2025-04-10 01:58:07,2025-04-10 01:58:09,134591,18,269183,19
2025-04-10 01:58:10,2025-04-10 01:58:12,134609,18,269219,19
2025-04-10 01:58:21,2025-04-10 01:58:23,134789,18,269579,19
2025-04-10 01:58:38,2025-04-10 01:58:39,135029,18,270059,19
2025-04-10 01:58:44,2025-04-10 01:58:46,135119,18,270239,19
2025-04-10 01:58:52,2025-04-10 01:58:54,135221,18,270443,19
2025-04-10 01:58:57,2025-04-10 01:58:59,135281,18,270563,19
2025-04-10 01:59:01,2025-04-10 01:59:03,135329,18,270659,19
2025-04-10 01:59:12,2025-04-10 01:59:13,135449,18,270899,19
2025-04-10 01:59:13,2025-04-10 01:59:15,135461,18,270923,19
2025-04-10 01:59:20,2025-04-10 01:59:22,135533,18,271067,19
2025-04-10 01:59:23,2025-04-10 01:59:25,135581,18,271163,19
2025-04-10 01:59:39,2025-04-10 01:59:41,135731,18,271463,19
2025-04-10 01:59:47,2025-04-10 01:59:48,135851,18,271703,19
2025-04-10 01:59:50,2025-04-10 01:59:52,135893,18,271787,19
2025-04-10 02:00:06,2025-04-10 02:00:07,136133,18,272267,19
2025-04-10 02:00:25,2025-04-10 02:00:27,136379,18,272759,19
2025-04-10 02:00:29,2025-04-10 02:00:31,136403,18,272807,19
2025-04-10 02:00:35,2025-04-10 02:00:37,136463,18,272927,19
2025-04-10 02:00:42,2025-04-10 02:00:43,136523,18,273047,19
2025-04-10 02:00:45,2025-04-10 02:00:47,136541,18,273083,19
2025-04-10 02:01:00,2025-04-10 02:01:02,136751,18,273503,19
2025-04-10 02:01:08,2025-04-10 02:01:09,136859,18,273719,19
2025-04-10 02:01:14,2025-04-10 02:01:16,136949,18,273899,19
2025-04-10 02:01:34,2025-04-10 02:01:36,137201,18,274403,19
2025-04-10 02:01:42,2025-04-10 02:01:44,137339,18,274679,19
2025-04-10 02:01:47,2025-04-10 02:01:48,137369,18,274739,19
2025-04-10 02:01:50,2025-04-10 02:01:52,137393,18,274787,19
2025-04-10 02:02:00,2025-04-10 02:02:02,137519,18,275039,19
2025-04-10 02:02:03,2025-04-10 02:02:05,137573,18,275147,19
2025-04-10 02:02:11,2025-04-10 02:02:13,137699,18,275399,19
2025-04-10 02:02:15,2025-04-10 02:02:17,137723,18,275447,19
2025-04-10 02:02:18,2025-04-10 02:02:20,137771,18,275543,19
2025-04-10 02:02:24,2025-04-10 02:02:26,137849,18,275699,19
2025-04-10 02:02:34,2025-04-10 02:02:36,137993,18,275987,19
2025-04-10 02:02:36,2025-04-10 02:02:38,137999,18,275999,19
2025-04-10 02:02:39,2025-04-10 02:02:41,138041,18,276083,19
2025-04-10 02:02:51,2025-04-10 02:02:52,138179,18,276359,19
2025-04-10 02:02:58,2025-04-10 02:03:00,138251,18,276503,19
2025-04-10 02:03:01,2025-04-10 02:03:03,138311,18,276623,19
2025-04-10 02:03:08,2025-04-10 02:03:09,138389,18,276779,19
2025-04-10 02:03:24,2025-04-10 02:03:26,138581,18,277163,19
2025-04-10 02:03:28,2025-04-10 02:03:30,138629,18,277259,19
2025-04-10 02:03:41,2025-04-10 02:03:42,138821,18,277643,19
2025-04-10 02:03:47,2025-04-10 02:03:49,138893,18,277787,19
2025-04-10 02:03:50,2025-04-10 02:03:52,138923,18,277847,19
2025-04-10 02:03:53,2025-04-10 02:03:55,138959,18,277919,19
2025-04-10 02:04:00,2025-04-10 02:04:02,139109,18,278219,19
2025-04-10 02:04:15,2025-04-10 02:04:17,139313,18,278627,19
2025-04-10 02:04:18,2025-04-10 02:04:20,139343,18,278687,19
2025-04-10 02:04:25,2025-04-10 02:04:26,139409,18,278819,19
2025-04-10 02:04:28,2025-04-10 02:04:30,139439,18,278879,19
2025-04-10 02:04:35,2025-04-10 02:04:36,139511,18,279023,19
2025-04-10 02:04:38,2025-04-10 02:04:40,139571,18,279143,19
